min_angle_lleg,min_angle_rleg,min_angle_waist,down_time,up_time,similarity,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,grade
76.82188221427121,73.71342340867079,75.6018703155758,45,33,68.31633755479015,0.36708860759493667,0.36708860759493667,0.10126582278481011,0.03797468354430378,0.36708860759493667,0.20253164556962022,0.20253164556962022,0.3291139240506329,0.3291139240506329,0.6835443037974683,1.0,0.3291139240506329,0.7215189873417722,1.0,F
92.19446613572572,80.48175744306539,76.87616306458526,44,30,64.07808843924417,0.3866666666666667,0.3866666666666667,0.3733333333333333,0.2666666666666667,0.2533333333333333,0.21333333333333337,0.19999999999999996,0.3733333333333333,0.36,0.8133333333333334,1.0,0.4,0.8,1.0,F
54.17077293672256,53.79188866964096,72.95414193993228,39,40,75.28947049619572,0.475,0.48750000000000004,0.6375,0.625,0.4375,0.48750000000000004,0.5375,0.5,0.5125,0.85,1.0,0.48750000000000004,0.8375,1.0,A
120.65508785739429,91.80799138320393,71.93433059204067,37,27,44.968843479761475,0.4307692307692308,0.4,0.29230769230769227,0.10769230769230764,0.4307692307692308,0.2153846153846154,0.16923076923076918,0.23076923076923073,0.27692307692307694,0.12307692307692308,1.0,0.18461538461538463,0.3384615384615385,1.0,C
104.36586514634632,84.40979586464516,76.5163503996684,42,51,57.95845492042261,0.2872340425531915,0.26595744680851063,0.0957446808510638,0.08510638297872342,0.276595744680851,0.15957446808510634,0.0957446808510638,0.25531914893617025,0.25531914893617025,1.0,1.0,0.25531914893617025,1.0,1.0,B
102.69216737732408,83.55161791414588,73.02915283213548,56,47,64.10098877963657,0.3557692307692307,0.34615384615384615,0.04807692307692313,0.028846153846153855,0.3557692307692307,0.04807692307692313,0.028846153846153855,0.3942307692307693,0.3846153846153846,1.0,1.0,0.375,0.9519230769230769,1.0,B
103.64602844448173,79.71297711991919,73.1350852732621,53,35,60.772530276701445,0.3370786516853933,0.3258426966292135,0.348314606741573,0.3146067415730337,0.348314606741573,0.348314606741573,0.3258426966292135,0.3146067415730337,0.3033707865168539,0.6404494382022472,1.0,0.3146067415730337,1.0,1.0,B
48.57575825983895,50.6059276615718,71.82479177492964,41,41,86.46383779838345,0.4457831325301205,0.42168674698795183,0.4337349397590361,0.4819277108433735,0.4698795180722891,0.3132530120481928,0.3132530120481928,0.49397590361445787,0.5301204819277108,0.8313253012048193,1.0,0.45783132530120485,0.3975903614457831,1.0,A
36.594706174790886,44.323747428012695,73.2759883144933,39,43,80.52764601419608,0.3012048192771084,0.3132530120481928,0.32530120481927716,0.24096385542168675,0.37349397590361444,0.3373493975903614,0.42168674698795183,0.3975903614457831,0.4457831325301205,0.6385542168674698,1.0,0.32530120481927716,0.3012048192771084,1.0,A
42.67873051623802,48.963009954867516,73.38994925878606,43,41,76.53294110534102,0.3764705882352941,0.3764705882352941,0.3764705882352941,0.2941176470588235,0.3764705882352941,0.3529411764705882,0.45882352941176474,0.4,0.4,0.7647058823529411,1.0,0.4,0.3647058823529412,1.0,A
48.552419361025976,52.35284798384978,72.55805514790922,46,43,78.76096476068025,0.4666666666666667,0.4666666666666667,0.38888888888888884,0.1777777777777778,0.5111111111111111,0.4444444444444444,0.38888888888888884,0.4666666666666667,0.4666666666666667,0.7555555555555555,1.0,0.4555555555555556,0.34444444444444444,1.0,A
99.19672723365,75.9332458531013,75.39202387548514,45,45,57.00053394221894,0.31868131868131866,0.3076923076923077,0.27472527472527475,0.15384615384615385,0.29670329670329665,0.2857142857142857,0.2637362637362637,0.3076923076923077,0.2857142857142857,0.9230769230769231,1.0,0.3076923076923077,1.0,1.0,C
68.05772715013488,58.15411429333934,74.36212198336591,52,43,70.59065432834998,0.375,0.38541666666666663,0.33333333333333337,0.27083333333333337,0.36458333333333337,0.34375,0.34375,0.40625,0.38541666666666663,1.0,1.0,0.40625,1.0,1.0,B
135.1171123683456,111.79097909127405,58.516379255123006,65,38,35.61576044628515,0.34615384615384615,0.34615384615384615,0.28846153846153844,0.17307692307692313,0.3076923076923077,0.16346153846153844,0.13461538461538458,0.23076923076923073,0.27884615384615385,0.21153846153846156,1.0,0.21153846153846156,0.29807692307692313,1.0,F
145.96348999757436,122.15852346111262,58.598203028777235,53,39,32.31384505644233,0.34408602150537637,0.3655913978494624,0.25806451612903225,0.19354838709677424,0.29032258064516125,0.18279569892473113,0.17204301075268813,0.34408602150537637,0.34408602150537637,0.20430107526881724,1.0,0.32258064516129037,0.33333333333333337,1.0,F
83.08122555461777,75.55381426459562,70.50529880040776,44,43,62.02283011542586,0.3522727272727273,0.36363636363636365,0.2954545454545454,0.19318181818181823,0.3522727272727273,0.3295454545454546,0.25,0.38636363636363635,0.36363636363636365,0.7840909090909091,1.0,0.3977272727272727,0.8522727272727273,1.0,B
35.83337030657042,36.241074724041354,70.36648994415496,50,41,89.68569956400515,0.782608695652174,0.782608695652174,0.7173913043478262,0.6521739130434783,0.782608695652174,0.7391304347826086,0.7065217391304348,0.7934782608695652,0.7934782608695652,0.9239130434782609,1.0,0.782608695652174,1.0,1.0,A
66.86190176582058,63.39214048524836,73.44647712731195,48,34,62.291131728254854,0.3614457831325302,0.3493975903614458,0.08433734939759041,0.03614457831325302,0.3614457831325302,0.07228915662650603,0.03614457831325302,0.3493975903614458,0.3373493975903614,0.6867469879518072,1.0,0.3493975903614458,0.3855421686746988,1.0,B
34.98567674321294,35.27504605356197,70.74023502511564,50,42,95.47183928836824,1.0,1.0,0.967741935483871,0.946236559139785,1.0,0.967741935483871,0.8387096774193549,1.0,1.0,1.0,1.0,0.946236559139785,1.0,1.0,A
37.800017845422246,37.055294334769854,70.55260976727986,49,42,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A
69.57503861228275,61.53119902127444,69.1828509143879,72,48,76.54968991899952,0.5041322314049587,0.5123966942148761,0.5702479338842975,0.859504132231405,0.5041322314049587,0.5123966942148761,0.7107438016528926,0.49586776859504134,0.5041322314049587,0.859504132231405,1.0,0.487603305785124,1.0,1.0,B
101.5508677011822,82.67993450853965,81.06389393633401,45,46,63.16158841609728,0.28260869565217395,0.13043478260869568,0.07608695652173914,0.03260869565217395,0.3152173913043478,0.13043478260869568,0.03260869565217395,0.3695652173913043,0.3586956521739131,0.7391304347826086,1.0,0.3804347826086957,0.5978260869565217,1.0,F
110.38428992892197,86.58757391948991,87.30051764025495,48,38,58.373001314180065,0.14942528735632188,0.13793103448275867,0.09195402298850575,0.03448275862068961,0.14942528735632188,0.10344827586206895,0.03448275862068961,0.28735632183908044,0.27586206896551724,0.6436781609195402,1.0,0.31034482758620685,0.5632183908045977,1.0,F
103.67391189231724,81.67047587569222,87.5113260714614,48,41,60.17413968902795,0.16666666666666663,0.1444444444444445,0.1333333333333333,0.11111111111111116,0.16666666666666663,0.15555555555555556,0.12222222222222223,0.28888888888888886,0.28888888888888886,0.6222222222222222,1.0,0.3111111111111111,0.48888888888888893,1.0,F
61.68300198455294,56.828785137816574,71.5166529678155,55,53,76.99444700061753,0.3669724770642202,0.3486238532110092,0.22018348623853212,0.19266055045871555,0.35779816513761464,0.22935779816513757,0.2018348623853211,0.3669724770642202,0.35779816513761464,0.8440366972477065,1.0,0.3853211009174312,0.9174311926605505,1.0,A
54.372869203442875,50.086397612401115,72.4369106884601,46,50,77.25913393255526,0.31958762886597936,0.31958762886597936,0.24742268041237114,0.20618556701030932,0.30927835051546393,0.31958762886597936,0.30927835051546393,0.4329896907216495,0.41237113402061853,1.0,1.0,0.44329896907216493,1.0,1.0,A
86.41030530857482,75.92715994118878,74.0609263139516,44,38,60.66783393462714,0.3373493975903614,0.3614457831325302,0.28915662650602414,0.2650602409638554,0.3132530120481928,0.3012048192771084,0.37349397590361444,0.3493975903614458,0.3493975903614458,0.8072289156626506,1.0,0.3493975903614458,0.7590361445783133,1.0,B
99.87937148211134,69.45996596914387,78.37201481780987,45,36,60.45652932033234,0.29268292682926833,0.31707317073170727,0.2195121951219512,0.1097560975609756,0.2682926829268293,0.2682926829268293,0.29268292682926833,0.29268292682926833,0.2804878048780488,0.6951219512195121,1.0,0.31707317073170727,0.7439024390243902,1.0,F
